example_id,gold_answer,k0_answer,k0_correct,k0_new_anchor,k10_answer,k10_correct,k10_new_anchor,k1_answer,k1_correct,k1_new_anchor,k2_answer,k2_correct,k2_new_anchor,k3_answer,k3_correct,k3_new_anchor,k4_answer,k4_correct,k4_new_anchor,k5_answer,k5_correct,k5_new_anchor,k6_answer,k6_correct,k6_new_anchor,k7_answer,k7_correct,k7_new_anchor,k8_answer,k8_correct,k8_new_anchor,k9_answer,k9_correct,k9_new_anchor,policy
1075,16,10,False,[],20,False,"[""3""]",0,False,"["" <<""]",0,False,"["" because""]",20,False,"["">>""]",20,False,"["">>""]",20,False,"[""5""]",20,False,"[""2""]",20,False,"["" =""]",20,False,"[""Jenny""]",20,False,"[""2""]",greedy_ig
1075,16,10,False,[],2,False,"["" =""]",10,False,"[""Jenny""]",5,False,"["" has""]",5,False,"["" $""]",25,False,"[""2""]",25,False,"[""5""]",2,False,"["" because""]",20,False,"[""5""]",5,False,"["" x""]",20,False,"[""5""]",prefix
1076,162,162,True,[],30,False,"[""0""]",162,True,"["" =""]",162,True,"[""2""]",162,True,"[""9""]",162,True,"["" total""]",162,True,"[""3""]",162,True,"[""0""]",162,True,"[""0""]",62,False,"["" each""]",30,False,"["" of""]",greedy_ig
1076,162,162,True,[],162,True,"[""akes""]",162,True,"[""First""]",162,True,"["" find""]",162,True,"["" the""]",162,True,"["" total""]",162,True,"["" cost""]",162,True,"["" of""]",162,True,"["" the""]",162,True,"["" mil""]",162,True,"[""ksh""]",prefix
1077,145,40,False,[],120,False,"["" minutes""]",50,False,"[""The""]",70,False,"[""2""]",55,False,"["" the""]",110,False,"[""0""]",170,False,"[""0""]",120,False,"[""2""]",120,False,"["" minutes""]",120,False,"["" for""]",120,False,"[""3""]",greedy_ig
1077,145,40,False,[],90,False,"[""0""]",20,False,"[""The""]",50,False,"["" first""]",60,False,"["" train""]",65,False,"["" stays""]",75,False,"["" in""]",85,False,"["" the""]",95,False,"["" station""]",65,False,"["" for""]",40,False,"[""1""]",prefix
1078,8,8,True,[],8,True,"[""icks""]",8,True,"["" <<""]",8,True,"["" to""]",8,True,"["" x""]",8,True,"[""8""]",8,True,"["" more""]",8,True,"[""8""]",8,True,"[""p""]",8,True,"[""0""]",8,True,"["" tooth""]",greedy_ig
1078,8,8,True,[],8,True,"[""icks""]",8,True,"[""Mel""]",8,True,"[""anie""]",8,True,"["" has""]",8,True,"["" already""]",8,True,"["" saved""]",8,True,"[""1""]",8,True,"[""0""]",8,True,"["" tooth""]",8,True,"[""p""]",prefix
1079,10,50,False,[],20,False,"[""0""]",10,True,"[""/""]",10,True,"[""0""]",10,True,"["" =""]",10,True,"["" at""]",20,False,"[""2""]",20,False,"[""0""]",20,False,"[""0""]",20,False,"[""1""]",20,False,"[""0""]",greedy_ig
1079,10,50,False,[],20,False,"[""0""]",50,False,"[""Mr""]",50,False,"["".""]",50,False,"["" Roger""]",50,False,"["" bought""]",50,False,"["" the""]",10,True,"["" perfume""]",10,True,"["" at""]",10,True,"["" $""]",10,True,"[""2""]",prefix
1080,72000,720000,False,[],72000,True,"[""4""]",18000,False,"[""3""]",720000,False,"["" same""]",72000,True,"["" <<""]",72000,True,"[""1""]",72000,True,"["" jelly""]",72000,True,"[""fish""]",72000,True,"["" a""]",7200,False,"[""4""]",72000,True,"[""*""]",greedy_ig
1080,72000,720000,False,[],72000,True,"["",""]",72000,True,"[""Since""]",72000,True,"["" an""]",72000,True,"["" hour""]",72000,True,"["" has""]",72000,True,"[""3""]",72000,True,"[""6""]",72000,True,"[""0""]",72000,True,"[""0""]",72000,True,"["" seconds""]",prefix
1081,195,195,True,[],195,True,"[""5""]",195,True,"["" more""]",195,True,"[""1""]",195,True,"["" twice""]",195,True,"[""5""]",195,True,"[""0""]",195,True,"[""Tw""]",195,True,"[""2""]",195,True,"[""<<""]",95,False,"[""####""]",greedy_ig
1081,195,195,True,[],195,True,"[""*""]",195,True,"[""Tw""]",195,True,"[""ice""]",195,True,"["" B""]",195,True,"[""ink""]",195,True,"[""ie""]",195,True,"[""'s""]",195,True,"["" score""]",195,True,"["" is""]",195,True,"[""2""]",prefix
1082,2,1,False,[],1,False,"[""2""]",1,False,"[""<<""]",1,False,"["" miles""]",1,False,"[""<<""]",1,False,"["" in""]",1,False,"[""=""]",1,False,"["" miles""]",1,False,"["" he""]",1,False,"[""+""]",1,False,"["" total""]",greedy_ig
1082,2,1,False,[],1,False,"[""2""]",1,False,"[""He""]",1,False,"["" walked""]",2,True,"[""4""]",1,False,"[""/""]",2,True,"[""2""]",1,False,"[""=""]",1,False,"[""<<""]",1,False,"[""4""]",1,False,"[""/""]",prefix
1083,2,16,False,[],2,True,"[""0""]",12,False,"["" individually""]",2,True,"[""8""]",2,True,"[""4""]",8,False,"[""3""]",2,True,"[""0""]",2,True,"[""0""]",2,True,"["" bananas""]",2,True,"[""0""]",2,True,"[""0""]",greedy_ig
1083,2,16,False,[],10,False,"[""<<""]",16,False,"[""Ten""]",16,False,"["" b""]",16,False,"[""unches""]",16,False,"["" makes""]",16,False,"[""1""]",16,False,"[""0""]",16,False,"[""*""]",18,False,"[""3""]",21,False,"[""=$""]",prefix
1084,20,20,True,[],20,True,"["" get""]",20,True,"["" sides""]",20,True,"[""x""]",20,True,"["" x""]",20,True,"["" and""]",20,True,"[""2""]",20,True,"["" +""]",20,True,"["" of""]",20,True,"["",""]",20,True,"[""1""]",greedy_ig
1084,20,20,True,[],20,True,"["" and""]",20,True,"[""Let""]",20,True,"["" x""]",20,True,"["" be""]",20,True,"["" the""]",20,True,"["" amount""]",20,True,"["" of""]",20,True,"["" fence""]",20,True,"["" Sam""]",20,True,"["" gets""]",prefix
1085,26,26,True,[],26,True,"[""8""]",26,True,"["">>""]",26,True,"[""*""]",26,True,"[""roc""]",26,True,"[""od""]",26,True,"["" grows""]",26,True,"["" a""]",26,True,"["" <<""]",26,True,"[""/""]",26,True,"[""C""]",greedy_ig
1085,26,26,True,[],26,True,"["" <<""]",26,True,"[""C""]",26,True,"[""roc""]",26,True,"[""od""]",26,True,"[""ile""]",26,True,"["" grows""]",26,True,"[""8""]",26,True,"[""/""]",26,True,"[""4""]",26,True,"["" =""]",prefix
1086,131250,15500,False,[],93750,False,"[""5""]",14625,False,"["" *""]",14250,False,"["" =""]",49750,False,"[""1""]",24000,False,"["".""]",24750,False,"["" bikes""]",81250,False,"["".""]",14950,False,"[""0""]",93750,False,"[""3""]",93250,False,"[""0""]",greedy_ig
1086,131250,15500,False,[],2250,False,"["" BM""]",11550,False,"[""First""]",13750,False,"["",""]",750,False,"["" let""]",18750,False,"[""'s""]",250,False,"["" calculate""]",72750,False,"["" the""]",5550,False,"["" price""]",66750,False,"["" of""]",3750,False,"["" the""]",prefix
1087,12,12,True,[],12,True,"["" of""]",12,True,"["" <<""]",12,True,"[""-""]",12,True,"[""*""]",12,True,"["" of""]",6,False,"[""####""]",12,True,"[""2""]",12,True,"[""6""]",12,True,"[""The""]",12,True,"["" away""]",greedy_ig
1087,12,12,True,[],12,True,"[""*""]",12,True,"[""The""]",12,True,"["" farmer""]",12,True,"["" makes""]",12,True,"[""5""]",12,True,"[""*""]",12,True,"[""6""]",12,True,"[""=""]",12,True,"["" <<""]",12,True,"[""5""]",prefix
1088,30,10,False,[],1600,False,"["" each""]",10,False,"[""<<""]",50,False,"[""That""]",20,False,"["" week""]",20,False,"[""3""]",1600,False,"[""+""]",20,False,"[""/""]",1600,False,"[""6""]",1600,False,"["">>""]",1600,False,"[""So""]",greedy_ig
1088,30,10,False,[],10,False,"[""2""]",10,False,"[""He""]",10,False,"["" takes""]",30,True,"[""6""]",30,True,"[""+""]",10,False,"[""2""]",10,False,"[""=""]",50,False,"[""<<""]",60,False,"[""6""]",60,False,"[""+""]",prefix
1089,32,32,True,[],32,True,"["" height""]",48,False,"[""ds""]",32,True,"["" <<""]",48,False,"["" multiply""]",32,True,"[""/st""]",32,True,"[""*""]",32,True,"[""7""]",32,True,"["" from""]",32,True,"[""Then""]",32,True,"[""3""]",greedy_ig
1089,32,32,True,[],46,False,"["" the""]",48,False,"[""First""]",first find the height of the first bounce,False,"["" find""]",first find the height of the first bounce,False,"["" the""]",72,False,"["" total""]",72,False,"["" height""]",48,False,"["" from""]",48,False,"["" which""]",48,False,"["" Nathan""]",48,False,"["" drops""]",prefix
1090,72,72,True,[],72,True,"["" second""]",72,True,"["" shorter""]",62,False,"[""5""]",62,False,"[""4""]",62,False,"["" inches""]",72,True,"["" fourth""]",72,True,"["" child""]",72,True,"[""7""]",72,True,"[""2""]",72,True,"[""5""]",greedy_ig
1090,72,72,True,[],12,False,"[""2""]",72,True,"[""The""]",77,False,"["" six""]",72,True,"[""-foot""]",72,True,"[""-t""]",75,False,"[""all""]",72,True,"["" first""]",75,False,"["" child""]",72,True,"["" is""]",12,False,"[""1""]",prefix
1091,1000,1000,True,[],1000,True,"[""0""]",1000,True,"["">>""]",1000,True,"[""0""]",1000,True,"[""0""]",1000,True,"[""There""]",1000,True,"[""0""]",1000,True,"["".""]",1000,True,"["" x""]",1000,True,"[""0""]",1000,True,"[""/""]",greedy_ig
1091,1000,1000,True,[],1000,True,"["" =""]",1000,True,"[""There""]",1000,True,"["" were""]",1000,True,"[""2""]",1000,True,"[""0""]",1000,True,"[""0""]",1000,True,"[""0""]",1000,True,"[""/""]",1000,True,"[""1""]",1000,True,"[""0""]",prefix
1092,1080,1080,True,[],10800,False,"[""0""]",1080,True,"["" <<""]",1080,True,"["" *""]",1080,True,"[""-R""]",1080,True,"[""-R""]",1080,True,"["" the""]",1080,True,"[""=""]",1080,True,"[""8""]",1080,True,"[""0""]",1080,True,"[""=""]",greedy_ig
1092,1080,1080,True,[],1080,True,"["" the""]",1080,True,"[""The""]",1080,True,"["" vel""]",1080,True,"[""oc""]",1080,True,"[""ir""]",1080,True,"[""apt""]",1080,True,"[""ors""]",1080,True,"["" left""]",1080,True,"["" half""]",1080,True,"["" for""]",prefix
1093,144,72,False,[],120,False,"["" and""]",72,False,"[""4""]",72,False,"["" x""]",120,False,"[""0""]",72,False,"["" total""]",72,False,"[""1""]",72,False,"["" north""]",120,False,"["" are""]",120,False,"[""0""]",120,False,"[""The""]",greedy_ig
1093,144,72,False,[],72,False,"["" feet""]",72,False,"[""The""]",72,False,"["" north""]",72,False,"["" and""]",72,False,"["" south""]",72,False,"["" walls""]",72,False,"["" are""]",72,False,"[""8""]",106,False,"[""0""]",96,False,"["" square""]",prefix
1094,25,50,False,[],60,False,"["" -""]",50,False,"["" shaken""]",50,False,"["" un""]",60,False,"["" -""]",50,False,"["" left""]",75,False,"[""8""]",50,False,"[""-""]",60,False,"[""2""]",60,False,"["" =""]",60,False,"[""aken""]",greedy_ig
1094,25,50,False,[],20,False,"[""as""]",40,False,"[""First""]",50,False,"["" figure""]",50,False,"["" out""]",50,False,"["" how""]",50,False,"["" many""]",20,False,"["" un""]",50,False,"[""sh""]",50,False,"[""aken""]",20,False,"["" sod""]",prefix
1095,270,270,True,[],270,True,"[""2""]",270,True,"["" in""]",270,True,"[""/""]",270,True,"[""0""]",270,True,"["" that""]",270,True,"[""7""]",270,True,"[""0""]",270,True,"[""0""]",270,True,"[""9""]",270,True,"[""0""]",greedy_ig
1095,270,270,True,[],270,True,"["" the""]",270,True,"[""Since""]",270,True,"["" one""]",270,True,"["" train""]",270,True,"["" is""]",270,True,"["" traveling""]",270,True,"["" half""]",270,True,"["" the""]",270,True,"["" speed""]",270,True,"["" of""]",prefix
1096,240,150,False,[],300,False,"[""5""]",150,False,"["" -""]",144,False,"[""st""]",120,False,"["" days""]",288,False,"["" =""]",240,True,"[""0""]",240,True,"[""1""]",240,True,"[""1""]",240,True,"[""0""]",240,True,"[""0""]",greedy_ig
1096,240,150,False,[],384,False,"[""st""]",138,False,"[""First""]",588,False,"["" find""]",150,False,"["" the""]",108,False,"["" number""]",324,False,"["" of""]",588,False,"["" days""]",100,False,"["" between""]",344,False,"["" March""]",384,False,"[""1""]",prefix
1097,480,480,True,[],480,True,"[""####""]",480,True,"["" <<""]",480,True,"["" private""]",480,True,"[""3""]",480,True,"["" +""]",480,True,"["" inside""]",480,True,"[""=""]",480,True,"["".""]",480,True,"[""0""]",480,True,"["" buses""]",greedy_ig
1097,480,480,True,[],480,True,"["" =""]",480,True,"[""There""]",480,True,"["" were""]",480,True,"[""2""]",480,True,"[""0""]",480,True,"["" private""]",480,True,"["" cars""]",480,True,"["" *""]",480,True,"[""3""]",480,True,"["" people""]",prefix
1098,30,30,True,[],30,True,"[""0""]",30,True,"[""4""]",30,True,"["">>""]",3,False,"[""####""]",30,True,"[""0""]",30,True,"[""2""]",30,True,"["" =""]",30,True,"["" +""]",30,True,"[""Jeff""]",30,True,"["" old""]",greedy_ig
1098,30,30,True,[],30,True,"[""2""]",30,True,"[""M""]",30,True,"[""artha""]",30,True,"["" is""]",30,True,"[""2""]",30,True,"[""4""]",30,True,"["" -""]",30,True,"[""4""]",30,True,"["" =""]",30,True,"["" <<""]",prefix
1099,2,2,True,[],2,True,"["" biggest""]",2,True,"["" <<""]",2,True,"[""Then""]",2,True,"["" <<""]",2,True,"["" second""]",2,True,"[""####""]",2,True,"["" slide""]",2,True,"["" ride""]",2,True,"["" slide""]",2,True,"["" the""]",greedy_ig
1099,2,2,True,[],2,True,"["":""]",2,True,"[""First""]",2,True,"["" find""]",2,True,"["" the""]",2,True,"["" ride""]",2,True,"["" length""]",2,True,"["" of""]",2,True,"["" the""]",2,True,"["" biggest""]",2,True,"["" slide""]",prefix
1100,5,10,False,[],5,True,"[""6""]",5,True,"[""He""]",5,True,"["" his""]",4,False,"["" he""]",4,False,"[""0""]",4,False,"[""5""]",5,True,"[""0""]",5,True,"[""0""]",5,True,"[""0""]",5,True,"["" is""]",greedy_ig
1100,5,10,False,[],10,False,"["" so""]",15,False,"[""He""]",120,False,"["" has""]",2,False,"[""2""]",15,False,"[""1""]",15,False,"[""5""]",10,False,"["" minutes""]",10,False,"["" breaks""]",10,False,"["" per""]",0,False,"["" day""]",prefix
1101,16,16,True,[],16,True,"[""8""]",16,True,"["" =""]",16,True,"[""5""]",16,True,"[""6""]",16,True,"["" ran""]",16,True,"[""1""]",16,True,"[""8""]",16,True,"[""8""]",16,True,"[""3""]",16,True,"[""Amber""]",greedy_ig
1101,16,16,True,[],16,True,"["".""]",16,True,"[""Amber""]",16,True,"["" ran""]",16,True,"["" <<""]",16,True,"[""8""]",16,True,"[""=""]",16,True,"[""8""]",16,True,"["">>""]",16,True,"[""8""]",16,True,"["" miles""]",prefix
1102,113,99,False,[],92,False,"[""0""]",93,False,"[""The""]",93,False,"[""1""]",89,False,"["".""]",99,False,"[""0""]",113,True,"[""0""]",89,False,"[""0""]",89,False,"["".""]",92,False,"[""2""]",91,False,"[""0""]",greedy_ig
1102,113,99,False,[],97,False,"["" her""]",99,False,"[""She""]",98,False,"["" charged""]",97,False,"["" $""]",90,False,"[""8""]",93,False,"[""5""]",98,False,"["".""]",97,False,"[""0""]",90,False,"[""0""]",93,False,"["" on""]",prefix
1103,90,90,True,[],90,True,"[""3""]",90,True,"["" fifth""]",90,True,"["">>""]",90,True,"["">>""]",90,True,"["" *""]",90,True,"["" change""]",90,True,"["" so""]",9,False,"[""####""]",90,True,"[""0""]",90,True,"[""5""]",greedy_ig
1103,90,90,True,[],90,True,"["",""]",80,False,"[""A""]",90,True,"["" third""]",90,True,"["" of""]",90,True,"["" the""]",90,True,"["" large""]",90,True,"["" jelly""]",90,True,"[""fish""]",90,True,"["" change""]",90,True,"["" color""]",prefix
1104,24,24,True,[],24,True,"[""8""]",24,True,"["">>""]",24,True,"["" years""]",24,True,"[""3""]",24,True,"[""4""]",24,True,"[""4""]",24,True,"[""####""]",24,True,"["" =""]",24,True,"["" is""]",24,True,"[""2""]",greedy_ig
1104,24,24,True,[],24,True,"[""2""]",24,True,"[""Ben""]",24,True,"["" is""]",24,True,"[""4""]",24,True,"[""*""]",24,True,"[""2""]",24,True,"["" =""]",24,True,"["" <<""]",24,True,"[""4""]",24,True,"[""*""]",prefix
1105,40,5,False,[],401,False,"[""0""]",40,True,"[""*$""]",40,True,"[""2""]",40,True,"["",""]",40,True,"["",""]",8,False,"["" $""]",40,True,"[""0""]",40,True,"["",""]",4,False,"[""0""]",401,False,"[""1""]",greedy_ig
1105,40,5,False,[],0,False,"[""%""]",5,False,"[""Lauren""]",4,False,"["" plans""]",4,False,"["" to""]",4,False,"["" live""]",10,False,"["" in""]",40,True,"["" retirement""]",40,True,"["" with""]",4,False,"[""4""]",4,False,"[""0""]",prefix
1106,5,5,True,[],5,True,"[""5""]",5,True,"[""/""]",5,True,"[""5""]",5,True,"["" each""]",5,True,"[""4""]",5,True,"[""0""]",5,True,"[""5""]",5,True,"[""1""]",5,True,"["" of""]",5,True,"["" equal""]",greedy_ig
1106,5,5,True,[],5,True,"["" into""]",5,True,"[""The""]",5,True,"[""1""]",5,True,"[""0""]",5,True,"[""0""]",5,True,"[""-cent""]",5,True,"[""imeter""]",5,True,"["" ribbon""]",5,True,"["" is""]",5,True,"["" cut""]",prefix
1107,360,360,True,[],360,True,"["" is""]",360,True,"["" equal""]",360,True,"[""6""]",360,True,"[""6""]",360,True,"[""%""]",360,True,"[""/""]",360,True,"[""0""]",360,True,"[""0""]",360,True,"["" to""]",360,True,"[""0""]",greedy_ig
1107,360,360,True,[],360,True,"[""6""]",360,True,"[""1""]",360,True,"[""0""]",360,True,"[""0""]",360,True,"[""%""]",360,True,"["" -""]",360,True,"[""4""]",360,True,"[""0""]",360,True,"[""%""]",360,True,"["" =""]",prefix
1108,38,38,True,[],38,True,"["" pots""]",38,True,"["" $<<""]",38,True,"["" spent""]",38,True,"["" sack""]",38,True,"[""So""]",38,True,"["" $<<""]",38,True,"["" the""]",38,True,"[""5""]",38,True,"["" of""]",38,True,"["" $""]",greedy_ig
1108,38,38,True,[],38,True,"["" of""]",38,True,"[""The""]",38,True,"["" total""]",38,True,"["" cost""]",38,True,"["" of""]",38,True,"["" the""]",38,True,"["" pots""]",38,True,"["" and""]",38,True,"["" a""]",38,True,"["" sack""]",prefix
1109,3,6,False,[],3,True,"[""1""]",3,True,"["" *""]",3,True,"["" find""]",3,True,"["" inches""]",3,True,"["" the""]",3,True,"["" the""]",3,True,"[""1""]",3,True,"[""3""]",3,True,"["":""]",3,True,"[""-inch""]",greedy_ig
1109,3,6,False,[],3,True,"[""4""]",3,True,"[""First""]",first find the total height of all the heels.,False,"["" find""]",3,True,"["" the""]",3,True,"["" total""]",3,True,"["" number""]",first find the total number of women,False,"["" of""]",3,True,"["" inches""]",18,False,"["" from""]",3,True,"["" the""]",prefix
1110,60,100,False,[],60,True,"[""0""]",250,False,"[""/time""]",50,False,"[""ed""]",60,True,"["" /""]",60,True,"["" miles""]",60,True,"["",""]",60,True,"["" miles""]",60,True,"[""/day""]",60,True,"[""/day""]",60,True,"["" hike""]",greedy_ig
1110,60,100,False,[],50,False,"[""ad""]",60,True,"[""June""]",110,False,"["" has""]",110,False,"[""3""]",150,False,"[""0""]",60,True,"["" days""]",50,False,"["",""]",150,False,"["" so""]",50,False,"["" Sol""]",50,False,"[""ed""]",prefix
1111,157,157,True,[],165,False,"[""For""]",157,True,"["" $<<""]",157,True,"["" +""]",157,True,"["".""]",157,True,"["",""]",157,True,"[""ball""]",155,False,"[""5""]",155,False,"["",""]",155,False,"[""1""]",155,False,"[""7""]",greedy_ig
1111,157,157,True,[],1571,False,"[""9""]",155,False,"[""For""]",157,True,"["" the""]",157,True,"["" red""]",157,True,"["" balls""]",157,True,"["",""]",157,True,"[""3""]",157,True,"["" balls""]",157,True,"["" *""]",157,True,"["" $""]",prefix
1112,5,6,False,[],5,True,"[""=""]",5,True,"["">>""]",5,True,"[""/""]",5,True,"["" -""]",5,True,"["" a""]",5,True,"["" of""]",5,True,"["" *""]",5,True,"[""Together""]",5,True,"["" have""]",5,True,"[""/""]",greedy_ig
1112,5,6,False,[],5,True,"["" <<""]",6,False,"[""Peter""]",6,False,"["" wants""]",5,True,"[""1""]",5,True,"[""2""]",5,True,"["" *""]",5,True,"[""1""]",5,True,"[""/""]",5,True,"[""4""]",5,True,"["" =""]",prefix
1113,-3,-3,True,[],9,False,"[""6""]",-3,True,"[""It""]",-3,True,"[""2""]",-3,True,"["" degrees""]",-3,True,"["" degrees""]",-3,True,"["" =""]",-3,True,"["" degrees""]",-3,True,"[""####""]",3,False,"[""<<""]",9,False,"[""Drop""]",greedy_ig
1113,-3,-3,True,[],9,False,"["" degrees""]",3,False,"[""Start""]",3,False,"["" =""]",2,False,"["" +""]",1,False,"[""<<""]",-3,True,"[""2""]",1,False,"[""=""]",-3,True,"[""2""]",1,False,"["">>""]",-3,True,"[""2""]",prefix
1114,8,3,False,[],14,False,"[""2""]",8,True,"[""5""]",8,True,"[""3""]",8,True,"[""2""]",14,False,"[""4""]",14,False,"["" $""]",14,False,"[""mond""]",14,False,"[""1""]",14,False,"[""Ray""]",14,False,"["" $""]",greedy_ig
1114,8,3,False,[],8,True,"[""1""]",8,True,"[""Ray""]",8,True,"[""mond""]",3,False,"["" started""]",3,False,"["" with""]",8,True,"["" $""]",3,False,"[""2""]",3,False,"[""1""]",8,True,"["" +""]",8,True,"["" $""]",prefix
1115,5,5,True,[],5,True,"["".""]",5,True,"["" =""]",5,True,"[""6""]",5,True,"["" /""]",5,True,"[""She""]",5,True,"["" books""]",5,True,"["" her""]",5,True,"["" has""]",5,True,"["" cost""]",5,True,"["" =""]",greedy_ig
1115,5,5,True,[],5,True,"["" started""]",5,True,"[""Anna""]",5,True,"["" had""]",5,True,"["" already""]",5,True,"["" spent""]",5,True,"["" some""]",5,True,"["" money""]",5,True,"["",""]",5,True,"["" so""]",5,True,"["" she""]",prefix
1116,60,60,True,[],60,True,"[""1""]",60,True,"["" <<""]",60,True,"[""/""]",60,True,"["" students""]",60,True,"[""5""]",60,True,"[""=""]",60,True,"["" =""]",60,True,"[""6""]",60,True,"[""5""]",60,True,"["" +""]",greedy_ig
1116,60,60,True,[],60,True,"[""0""]",60,True,"[""There""]",60,True,"["" was""]",60,True,"["" an""]",60,True,"["" increase""]",60,True,"["" of""]",60,True,"[""5""]",60,True,"[""0""]",60,True,"["" x""]",60,True,"[""2""]",prefix
1117,9,9,True,[],9,True,"[""inks""]",1.8,False,"["" <<""]",9,True,"["" /""]",9,True,"["">>""]",9,True,"[""####""]",9,True,"[""5""]",459,False,"["" takes""]",459,False,"["" the""]",459,False,"[""It""]",9,True,"[""9""]",greedy_ig
